 ,Area,Mean,Min,Max
1,23.319,255,255,255
2,6.392,255,255,255
3,3.311,255,255,255
4,11.505,255,255,255
5,12.338,255,255,255
6,16.899,255,255,255
7,16.597,255,255,255
8,16.662,255,255,255
9,12.144,255,255,255
10,24.619,255,255,255
11,24.957,255,255,255
12,12.504,255,255,255
13,11.57,255,255,255
14,12.087,255,255,255
15,9.997,255,255,255
16,26.889,255,255,255
total,241.79,,,
,2.4179,,,
