Latitude: 38.896959  Longitude: -106.979222
X & Y on Lambert Conformal Conic: -578325.49 -357748.38
Tile: 11557
Elevation: 2827 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2022,83,43512.15,0.00,623.87,216.40,8.91,-8.45,303.04
2022,84,43668.25,0.00,607.12,216.40,10.66,-6.08,359.92
2022,85,43824.27,0.00,605.81,215.12,14.09,-2.95,440.59
2022,86,43980.18,0.00,616.54,213.86,14.69,-3.00,432.71
2022,87,44135.97,2.05,424.14,212.52,12.75,-2.82,496.26
2022,88,44291.60,2.48,265.23,211.17,5.50,-2.78,497.76
2022,89,44447.05,0.00,334.76,210.64,2.76,-4.73,429.97
2022,90,44602.29,5.51,448.22,216.15,7.50,-7.91,333.51
2022,91,44757.29,0.00,511.03,215.73,6.81,-4.99,377.23
2022,92,44912.03,0.00,667.38,215.73,10.80,-7.14,266.02
2022,93,45066.48,0.00,467.78,214.36,7.66,-2.75,456.39
2022,94,45220.61,0.00,545.03,213.14,9.58,-3.11,405.75
2022,95,45374.40,5.35,380.58,212.82,6.50,-5.24,413.70
2022,96,45527.81,0.00,469.44,212.82,1.13,-9.17,298.42
2022,97,45680.81,0.00,648.71,212.82,5.76,-10.33,216.00
2022,98,45833.38,0.00,681.81,212.82,10.96,-6.99,242.55
2022,99,45985.48,0.00,659.68,212.00,12.87,-4.03,287.19
2022,100,46137.09,0.00,352.68,210.95,3.81,-3.49,465.07
2022,101,46288.17,1.88,559.50,210.31,7.82,-4.48,333.44
2022,102,46438.69,3.65,373.92,213.96,2.14,-8.28,326.63
2022,103,46588.62,2.19,310.29,216.15,-3.38,-11.49,253.92
2022,104,46737.92,5.75,487.41,221.90,4.66,-10.06,255.36
2022,105,46886.56,0.00,615.70,220.95,9.44,-3.73,347.56
2022,106,47034.51,0.00,644.59,219.94,10.57,-3.61,334.63
2022,107,47181.73,0.00,537.16,217.95,9.45,-1.26,448.01
2022,108,47328.19,0.00,738.91,216.86,15.18,-3.40,285.54
2022,109,47473.84,0.00,641.44,214.02,14.68,0.76,431.84
2022,110,47618.65,0.00,632.19,211.71,13.09,-0.50,406.27
2022,111,47762.59,0.00,726.54,209.73,16.96,-1.28,324.90
2022,112,47905.61,12.70,533.32,208.46,14.92,-2.98,367.05
2022,113,48047.67,5.70,319.25,207.59,4.21,-3.94,456.51
2022,114,48188.73,2.09,472.52,209.68,5.49,-7.86,321.61
2022,115,48328.76,0.00,665.03,209.64,8.34,-5.90,305.20
2022,116,48467.70,0.00,749.46,209.07,13.97,-4.65,286.13
2022,117,48605.52,0.00,632.96,206.61,13.10,-0.15,448.42
2022,118,48742.18,0.00,708.20,204.80,14.81,-1.68,364.49
2022,119,48877.62,0.00,583.08,203.63,8.66,-3.23,395.28
2022,120,49011.80,0.00,731.37,203.20,12.80,-4.95,287.03
2022,121,49144.68,7.60,484.23,201.22,13.17,-1.30,477.73
2022,122,49276.21,0.00,621.85,199.76,10.57,-2.53,403.39
2022,123,49406.34,2.60,511.55,198.48,12.96,-2.95,422.18
2022,124,49535.02,0.00,533.62,197.86,6.04,-4.53,395.82
2022,125,49662.21,0.00,660.73,196.27,12.44,-2.20,390.77
2022,126,49787.85,0.00,716.42,193.70,17.76,0.12,410.05
2022,127,49911.90,0.00,695.12,190.40,18.51,1.85,465.93
2022,128,50034.31,0.00,585.41,186.37,16.08,3.60,603.88
2022,129,50155.02,0.00,486.44,182.15,13.74,4.04,700.35
2022,130,50273.97,0.00,694.45,179.19,17.68,1.06,442.61
2022,131,50391.13,0.00,708.31,176.27,18.53,0.94,427.81
2022,132,50506.43,0.00,517.28,173.74,10.72,0.04,525.99
2022,133,50619.83,0.00,686.12,172.28,14.00,-2.52,359.10
2022,134,50731.27,0.00,716.66,170.01,17.87,-0.59,381.13
2022,135,50840.69,0.00,710.56,166.75,20.31,1.75,439.98
2022,136,50948.05,0.00,673.46,162.81,20.27,3.39,514.05
2022,137,51053.29,0.00,704.94,159.54,20.57,1.77,437.84
2022,138,51156.35,0.00,667.62,155.98,19.26,2.49,473.48
2022,139,51257.18,0.00,669.29,152.27,19.88,2.83,479.96
2022,140,51355.74,5.72,411.15,150.27,11.26,-1.24,516.84
2022,141,51451.95,0.00,512.59,149.10,7.85,-3.22,426.01
2022,142,51545.78,0.00,524.96,146.64,11.23,-0.15,507.21
2022,143,51637.17,0.00,522.46,144.06,11.56,0.16,493.13
2022,144,51726.06,0.00,507.58,141.61,10.74,-0.17,467.21
2022,145,51812.41,0.00,704.85,140.33,15.31,-2.94,260.43
2022,146,51896.16,0.00,729.70,137.51,20.96,0.71,287.64
2022,147,51977.27,0.00,686.60,133.61,21.21,3.27,367.21
2022,148,52055.68,0.00,614.03,129.01,19.73,4.96,471.98
2022,149,52131.34,5.40,429.75,126.34,13.80,0.35,482.94
2022,150,52204.21,1.17,506.07,124.59,9.18,-1.83,405.35
2022,151,52274.24,0.00,672.41,123.24,14.22,-2.79,286.88
2022,152,52341.39,0.00,642.78,119.99,17.73,1.74,391.26
2022,153,52405.61,0.00,688.89,117.02,19.50,1.07,340.13
2022,154,52466.86,0.00,678.81,113.52,20.53,2.32,345.92
2022,155,52525.09,0.00,687.44,110.03,21.14,2.31,294.68
2022,156,52580.27,0.00,610.90,105.64,19.66,4.47,378.95
2022,157,52632.36,0.50,653.52,101.45,21.12,3.96,328.52
2022,158,52681.33,0.00,665.47,97.33,21.87,3.83,299.79
2022,159,52727.13,0.00,671.63,93.03,23.01,4.23,294.25
2022,160,52769.74,0.00,653.72,87.90,24.25,6.20,340.70
2022,161,52809.13,0.00,669.81,82.69,25.68,6.42,346.17
2022,162,52845.27,0.00,663.74,77.05,26.83,7.41,372.23
2022,163,52878.13,0.00,629.68,71.32,25.28,7.66,379.21
2022,164,52907.68,0.00,587.66,65.32,23.98,8.28,396.73
2022,165,52933.92,0.00,495.48,60.31,18.16,5.93,441.29
2022,166,52956.81,0.00,670.04,57.25,21.18,1.29,235.30
2022,167,52976.34,0.00,694.10,53.11,26.30,3.84,285.79
2022,168,52992.49,2.72,448.64,47.55,24.23,7.25,482.86
2022,169,53005.26,12.92,328.45,41.41,19.68,8.61,760.77
2022,170,53014.64,2.58,272.96,35.58,16.86,7.87,907.01
2022,171,53020.61,0.00,525.37,31.10,18.39,4.68,466.13
2022,172,53023.17,0.00,648.44,27.86,21.52,1.72,283.31
2022,173,53022.33,0.00,540.68,23.54,18.94,4.26,432.68
2022,174,53018.07,1.10,537.96,19.15,19.20,4.46,439.22
2022,175,53010.42,0.00,542.05,14.67,19.60,4.68,445.74
2022,176,52999.36,0.00,589.44,10.21,21.68,4.62,394.33
2022,177,52984.91,13.64,331.95,5.02,17.98,6.35,744.74
2022,178,52967.08,0.00,574.52,0.54,21.19,4.66,464.23
2022,179,52945.88,0.00,509.22,0.00,21.81,5.49,534.03
2022,180,52921.33,3.35,388.38,0.00,23.81,6.26,682.28
2022,181,52893.45,6.90,255.88,0.00,18.12,8.16,990.80
2022,182,52862.25,0.00,441.13,0.00,19.91,6.67,684.25
2022,183,52827.77,0.00,515.22,0.00,22.37,5.80,559.62
2022,184,52790.01,3.81,302.63,0.00,20.02,8.06,933.37
2022,185,52749.03,0.00,502.44,0.00,23.35,7.54,657.08
2022,186,52704.83,10.20,312.00,0.00,19.68,7.43,878.09
2022,187,52657.45,5.41,343.41,0.00,20.39,6.53,822.35
2022,188,52606.93,0.00,539.06,0.00,22.59,5.02,567.42
2022,189,52553.31,0.00,542.12,0.00,24.93,6.99,633.48
2022,190,52496.61,0.00,551.81,0.00,26.70,7.93,656.32
2022,191,52436.87,0.00,493.73,0.00,24.72,9.37,800.89
2022,192,52374.15,0.00,536.35,0.00,25.22,7.69,661.79
2022,193,52308.48,0.00,523.11,0.00,24.56,7.89,671.26
2022,194,52239.89,0.00,529.22,0.00,25.31,8.22,665.55
2022,195,52168.45,0.00,523.29,0.00,26.09,9.16,680.24
2022,196,52094.19,5.20,354.69,0.00,24.15,9.47,931.38
2022,197,52017.16,0.00,521.74,0.00,24.79,8.31,680.27
2022,198,51937.41,0.00,554.93,0.00,27.46,8.70,648.15
2022,199,51854.98,1.98,499.26,0.00,26.00,10.32,799.80
2022,200,51769.94,0.00,513.56,0.00,25.62,9.00,729.78
2022,201,51682.32,0.00,497.78,0.00,25.89,9.94,795.87
2022,202,51592.18,0.00,530.34,0.00,26.23,8.61,691.52
2022,203,51499.58,0.00,529.32,0.00,26.39,8.90,635.54
2022,204,51404.56,3.67,357.06,0.00,25.87,10.58,930.15
2022,205,51307.18,6.69,313.02,0.00,21.78,9.24,953.37
2022,206,51207.49,3.16,275.80,0.00,19.59,8.98,1039.60
2022,207,51105.54,0.00,489.64,0.00,23.35,8.08,697.63
2022,208,51001.40,0.58,501.77,0.00,24.14,8.24,688.03
2022,209,50895.10,1.63,206.91,0.00,15.76,10.18,1241.80
2022,210,50786.72,3.74,309.04,0.00,19.93,8.00,950.04
2022,211,50676.29,2.91,337.12,0.00,20.73,7.24,877.78
2022,212,50563.87,0.84,483.52,0.00,22.92,8.18,723.86
2022,213,50449.52,10.24,345.03,0.00,23.20,9.06,952.05
2022,214,50333.29,0.34,454.54,0.00,21.70,8.15,804.32
2022,215,50215.24,0.00,469.27,0.00,23.21,8.96,825.49
2022,216,50095.41,0.00,512.33,0.00,25.30,8.72,753.38
2022,217,49973.85,0.00,468.94,0.00,24.24,9.74,866.33
2022,218,49850.62,0.00,498.39,0.00,24.78,8.89,783.43
2022,219,49725.78,0.00,499.58,0.00,24.89,8.95,786.25
2022,220,49599.36,0.00,500.96,0.00,24.69,8.76,776.96
2022,221,49471.43,0.00,537.07,0.00,26.40,8.14,700.12
2022,222,49342.02,0.00,499.12,0.00,26.12,10.02,841.84
2022,223,49211.19,2.79,375.27,0.00,25.70,8.94,938.23
2022,224,49078.99,0.00,533.73,0.00,25.26,7.12,678.84
2022,225,48945.45,2.05,364.53,0.00,24.54,8.56,947.09
2022,226,48810.64,0.00,515.41,0.00,25.20,8.00,750.89
2022,227,48674.60,3.25,336.08,0.00,22.87,8.73,1012.78
2022,228,48537.36,5.51,204.88,0.00,16.86,9.28,1169.36
2022,229,48398.98,2.19,255.85,0.00,18.44,8.79,1131.44
2022,230,48259.49,0.00,521.56,0.00,23.11,6.01,704.84
2022,231,48118.95,5.79,341.41,0.00,21.23,7.20,936.40
2022,232,47977.38,2.96,264.70,0.00,18.27,8.36,1098.77
2022,233,47834.84,0.00,389.21,0.00,19.30,8.42,1000.77
2022,234,47691.36,1.44,448.16,0.00,19.95,6.94,848.35
2022,235,47546.99,0.00,523.41,0.00,22.22,5.13,686.05
2022,236,47401.75,0.00,528.44,0.00,23.64,5.67,702.56
2022,237,47255.70,12.22,363.69,0.00,22.31,6.41,895.04
2022,238,47108.86,8.78,246.55,0.00,16.17,7.03,1003.31
2022,239,46961.27,0.00,472.16,0.00,19.62,4.81,776.48
2022,240,46812.98,2.78,344.43,0.00,19.66,4.91,866.46
2022,241,46664.00,0.00,522.14,0.00,22.95,4.50,706.13
2022,242,46514.38,0.00,511.65,0.00,24.62,6.42,806.80
2022,243,46364.16,0.00,486.44,0.00,24.81,7.97,919.16
2022,244,46213.36,0.00,501.41,0.00,23.97,6.11,803.70
2022,245,46062.01,0.00,498.46,0.00,25.39,7.27,866.46
2022,246,45910.16,0.00,494.65,0.00,25.35,7.30,873.46
2022,247,45757.82,0.00,505.79,0.00,25.74,6.65,826.32
2022,248,45605.03,0.00,492.60,0.00,26.34,7.84,904.86
2022,249,45451.82,0.00,491.65,0.00,27.05,8.26,929.83
2022,250,45298.22,0.00,496.70,0.00,26.90,7.53,883.18
2022,251,45144.26,0.00,493.54,0.00,26.69,7.44,882.69
2022,252,44989.97,0.00,469.40,0.00,24.26,6.72,871.88
2022,253,44835.37,0.00,452.01,0.00,21.06,4.81,791.29
2022,254,44680.50,0.00,515.87,0.00,22.72,1.61,593.47
2022,255,44525.38,0.00,495.21,0.00,22.60,2.97,666.61
2022,256,44370.03,4.17,325.23,0.00,19.83,3.82,802.46
2022,257,44214.49,5.75,219.59,0.00,15.05,5.50,903.11
2022,258,44058.77,3.17,237.18,0.00,14.88,4.38,834.98
2022,259,43902.92,0.53,413.16,0.00,17.46,2.66,739.61
2022,260,43746.95,0.00,447.29,0.00,19.72,2.78,698.58
2022,261,43590.89,0.00,461.67,0.00,21.39,3.11,695.67
2022,262,43434.76,0.00,439.74,0.00,21.06,3.87,750.77
2022,263,43278.60,0.00,434.28,0.00,21.09,3.94,758.73
2022,264,43122.42,6.01,211.44,0.00,15.48,5.54,905.57
2022,265,42966.26,7.49,189.01,0.00,14.73,6.01,935.57
2022,266,42810.13,0.00,363.42,0.00,16.68,3.58,789.11
2022,267,42654.07,0.00,450.52,0.00,19.07,0.76,627.54
2022,268,42498.10,0.00,448.53,0.00,20.13,1.40,633.20
2022,269,42342.25,0.00,435.13,0.00,20.65,2.52,692.51
2022,270,42186.54,0.00,396.50,0.00,19.40,3.60,777.10
2022,271,42030.99,0.00,355.86,0.00,18.34,4.71,854.72
2022,272,41875.64,1.87,349.93,0.00,17.65,4.35,833.14
2022,273,41720.52,10.55,252.08,0.00,14.69,2.02,706.34
2022,274,41565.64,7.11,191.29,0.00,11.09,2.06,708.57
2022,275,41411.04,10.50,160.87,0.00,9.92,2.53,732.64
2022,276,41256.75,1.31,282.17,0.00,11.72,1.93,701.86
2022,277,41102.78,0.00,386.44,0.00,14.55,-0.09,606.69
2022,278,40949.18,0.00,398.71,0.00,15.12,-0.32,596.71
2022,279,40795.97,0.00,403.12,0.00,15.89,-0.02,609.64
2022,280,40643.18,0.00,384.38,0.00,15.41,0.66,640.59
2022,281,40490.84,0.00,397.35,0.00,14.76,-0.75,578.11
2022,282,40338.98,0.00,401.84,0.00,15.13,-0.83,574.93
2022,283,40187.63,0.00,392.51,0.00,14.32,-1.17,560.62
2022,284,40036.83,0.00,380.50,0.00,14.28,-0.43,591.93
2022,285,39886.60,0.00,405.43,0.00,15.16,-1.35,553.09
2022,286,39736.98,0.00,398.88,0.00,14.94,-1.28,556.25
2022,287,39588.00,0.00,414.01,0.00,15.86,-2.26,517.35
2022,288,39439.70,0.00,414.84,0.00,16.39,-2.40,511.93
2022,289,39292.11,0.00,366.55,0.00,13.22,-1.79,535.48
2022,290,39145.26,0.00,397.06,0.00,15.02,-2.54,506.71
2022,291,38999.20,0.00,393.22,0.00,15.42,-2.17,520.93
2022,292,38853.96,0.00,407.19,0.00,17.15,-2.29,516.33
2022,293,38709.58,0.00,399.03,0.00,16.75,-2.14,521.77
2022,294,38566.10,0.00,360.23,0.00,13.89,-1.96,529.06
2022,295,38423.55,7.05,243.58,0.00,13.15,-1.10,563.52
2022,296,38281.98,8.39,190.60,0.00,5.10,-5.10,417.98
2022,297,38141.43,0.00,218.75,0.00,-1.39,-9.68,293.18
2022,298,38001.94,3.00,276.42,3.00,3.86,-10.30,279.09
2022,299,37863.55,8.03,181.24,2.52,3.49,-4.86,425.64
2022,300,37726.30,0.00,225.06,2.52,0.60,-6.91,364.01
2022,301,37590.25,0.00,407.62,2.52,6.28,-10.21,281.25
2022,302,37455.43,0.00,399.40,2.52,7.62,-8.65,317.96
2022,303,37321.89,0.00,363.46,2.52,7.84,-6.39,378.84
2022,304,37189.67,0.00,389.09,2.52,9.40,-7.04,360.30
2022,305,37058.83,0.00,367.73,2.15,10.33,-5.12,417.49
2022,306,36929.42,3.90,245.97,1.12,10.17,-3.54,470.25
2022,307,36801.47,7.14,138.59,0.52,2.31,-4.57,435.15
2022,308,36675.05,0.00,193.99,0.52,-1.66,-8.68,317.23
2022,309,36550.19,3.07,168.54,3.59,1.46,-6.86,365.53
2022,310,36426.95,0.75,196.45,2.16,4.53,-2.59,504.81
2022,311,36305.39,0.00,333.99,0.49,11.65,-2.04,525.90
2022,312,36185.54,0.00,305.94,0.00,11.80,-2.42,511.40
2022,313,36067.48,3.04,244.91,0.00,10.78,-5.89,393.70
2022,314,35951.23,0.00,242.33,0.00,-1.21,-11.32,257.32
2022,315,35836.87,0.00,290.33,0.00,-1.79,-14.58,197.49
2022,316,35724.45,0.00,335.77,0.00,2.35,-14.38,200.80
2022,317,35614.00,0.00,312.74,0.00,3.70,-11.19,260.13
2022,318,35505.60,0.00,248.22,0.00,-1.44,-11.90,245.63
2022,319,35399.29,0.00,253.18,0.00,-3.77,-14.43,199.95
2022,320,35295.13,0.00,319.19,0.00,-1.93,-17.17,159.01
2022,321,35193.17,0.00,305.73,0.00,0.17,-14.05,206.20
2022,322,35093.47,0.00,292.02,0.00,-1.35,-14.43,199.89
2022,323,34996.07,0.00,334.20,0.00,0.81,-16.58,167.23
2022,324,34901.04,0.00,332.53,0.00,3.40,-14.31,201.88
2022,325,34808.42,0.00,331.52,0.00,6.03,-12.18,240.21
2022,326,34718.26,0.00,317.80,0.00,5.03,-11.81,247.44
2022,327,34630.63,0.00,288.14,0.00,2.13,-12.08,242.10
2022,328,34545.57,0.00,265.97,0.00,1.06,-11.52,253.27
2022,329,34463.13,0.00,317.85,0.00,5.99,-12.33,237.19
2022,330,34383.36,1.89,321.22,1.89,6.04,-9.48,297.97
2022,331,34306.31,0.00,229.30,1.89,0.00,-9.55,296.26
2022,332,34232.03,15.32,186.05,17.21,1.11,-9.44,298.92
2022,333,34160.57,5.66,174.61,22.87,-6.24,-15.76,179.12
2022,334,34091.97,0.00,350.88,22.87,-2.30,-19.88,126.17
2022,335,34026.27,7.61,234.93,30.48,2.20,-12.60,232.12
2022,336,33963.53,9.19,208.21,39.67,-0.08,-12.18,240.20
2022,337,33903.78,3.69,181.15,43.36,-1.16,-11.33,257.17
2022,338,33847.06,3.21,156.39,46.57,2.26,-6.43,377.75
2022,339,33793.41,4.12,139.63,46.26,2.44,-5.27,412.82
2022,340,33742.87,10.88,93.25,45.95,-0.25,-5.26,413.13
2022,341,33695.47,4.82,139.50,45.84,1.87,-5.74,398.15
2022,342,33651.25,0.00,227.03,45.84,-2.46,-11.60,251.74
2022,343,33610.24,0.00,317.29,45.84,-4.15,-18.56,141.39
2022,344,33572.47,0.00,328.31,45.84,-0.73,-16.52,167.99
2022,345,33537.96,0.00,321.24,45.84,2.28,-13.14,222.19
2022,346,33506.75,3.49,196.74,49.33,0.10,-11.33,257.21
2022,347,33478.84,0.00,96.07,49.33,-8.41,-11.98,244.06
2022,348,33454.27,0.00,180.20,49.33,-6.51,-13.40,217.46
2022,349,33433.05,0.00,288.71,49.33,-7.99,-20.16,123.14
2022,350,33415.20,0.00,278.86,49.33,-9.66,-21.12,113.25
2022,351,33400.73,0.00,350.46,49.33,-5.91,-23.85,88.95
2022,352,33389.65,0.00,334.00,49.33,-4.05,-20.14,123.33
2022,353,33381.96,0.00,326.44,49.33,-4.10,-19.37,131.92
2022,354,33377.69,2.95,239.35,52.28,-3.59,-18.87,137.66
2022,355,33376.82,2.31,202.39,54.59,-3.06,-14.35,201.16
2022,356,33379.36,0.00,181.67,54.59,-5.83,-12.52,233.68
2022,357,33385.31,2.13,221.87,56.72,-0.97,-13.63,213.54
2022,358,33394.66,0.00,261.69,56.72,0.84,-9.35,301.01
2022,359,33407.41,0.00,329.25,56.72,3.90,-10.77,268.90
2022,360,33423.55,0.00,273.15,56.72,3.43,-7.17,356.74
2022,361,33443.06,11.68,215.35,68.39,3.21,-8.47,322.53
2022,362,33465.92,8.20,199.04,76.59,1.49,-8.76,315.24
2022,363,33492.13,1.52,226.37,78.11,-5.15,-13.16,221.90
2022,364,33521.67,11.90,231.37,90.00,-4.71,-16.87,163.08
2022,365,33554.51,19.72,182.09,109.72,0.26,-8.20,329.42
