Latitude: 38.960884  Longitude: -107.031621
X & Y on Lambert Conformal Conic: -582085.84 -350621.67
Tile: 11557
Elevation: 3168 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2022,64,40560.88,14.94,255.92,299.74,0.09,-7.80,339.70
2022,65,40713.76,7.33,273.28,307.07,-2.27,-10.42,276.58
2022,66,40867.08,3.03,442.02,310.10,-3.01,-18.23,145.36
2022,67,41020.80,3.68,473.79,313.78,-3.97,-21.47,109.90
2022,68,41174.90,8.82,361.53,322.60,-2.60,-13.62,213.65
2022,69,41329.35,0.00,654.14,322.60,-4.17,-21.44,110.17
2022,70,41484.12,0.00,685.00,322.60,-4.31,-23.53,91.55
2022,71,41639.18,0.00,668.37,322.60,3.17,-15.16,188.26
2022,72,41794.50,3.75,463.17,326.35,5.17,-11.06,262.76
2022,73,41950.06,0.00,557.13,326.35,3.22,-9.77,291.07
2022,74,42105.82,0.00,670.25,326.35,7.48,-10.50,274.77
2022,75,42261.77,4.48,436.83,330.83,6.39,-7.78,340.43
2022,76,42417.88,0.00,587.80,330.83,1.63,-12.00,243.67
2022,77,42574.11,0.00,665.24,330.83,2.53,-14.48,199.08
2022,78,42730.45,0.00,658.95,330.83,5.85,-11.00,264.10
2022,79,42886.87,0.00,478.60,330.74,4.64,-5.80,396.47
2022,80,43043.34,0.00,471.16,330.74,2.13,-7.84,338.81
2022,81,43199.83,1.30,387.90,332.05,-1.20,-8.98,309.90
2022,82,43356.32,0.00,632.77,332.05,3.30,-11.34,256.93
2022,83,43512.79,0.00,653.31,332.05,8.45,-7.54,346.59
2022,84,43669.21,0.00,616.41,331.55,9.87,-4.81,427.46
2022,85,43825.55,0.00,600.51,329.70,12.73,-1.61,542.83
2022,86,43981.78,0.00,616.35,327.87,13.35,-1.63,542.04
2022,87,44137.89,6.79,422.08,326.03,11.57,-1.63,541.81
2022,88,44293.84,6.80,243.07,324.52,4.19,-2.40,511.81
2022,89,44449.60,0.00,412.13,324.52,1.82,-6.34,380.27
2022,90,44605.16,7.14,454.39,331.67,6.08,-7.20,356.01
2022,91,44760.49,0.00,540.81,331.33,5.72,-5.18,415.42
2022,92,44915.54,0.00,681.66,331.33,9.20,-6.12,356.46
2022,93,45070.31,0.00,394.01,329.72,5.21,-2.18,520.59
2022,94,45224.76,0.00,592.55,328.97,7.86,-4.22,436.27
2022,95,45378.86,6.17,465.96,335.14,4.34,-8.82,313.67
2022,96,45532.59,0.00,536.63,335.14,-0.54,-10.84,267.49
2022,97,45685.91,0.00,670.21,335.14,4.16,-9.85,277.20
2022,98,45838.79,0.00,699.57,335.14,9.24,-6.12,338.72
2022,99,45991.21,0.00,653.21,333.76,10.86,-2.72,432.60
2022,100,46143.13,0.00,381.29,333.26,1.88,-4.81,427.44
2022,101,46294.52,3.23,440.62,333.00,5.71,-5.39,408.88
2022,102,46445.35,6.54,540.67,339.55,2.80,-12.46,234.76
2022,103,46595.59,3.14,330.88,342.69,-5.13,-12.59,232.27
2022,104,46745.21,6.80,488.34,349.49,2.43,-9.82,290.02
2022,105,46894.16,0.00,602.87,348.26,7.66,-3.09,465.49
2022,106,47042.42,3.43,457.75,346.79,8.60,-2.49,508.61
2022,107,47189.95,0.00,530.47,345.01,7.08,-1.76,537.02
2022,108,47336.71,0.00,748.72,343.42,12.75,-2.22,432.94
2022,109,47482.67,0.00,596.89,340.17,12.04,1.74,639.02
2022,110,47627.78,0.00,575.42,337.54,9.97,0.26,592.20
2022,111,47772.02,0.00,729.05,335.02,14.29,-0.01,505.00
2022,112,47915.34,13.55,576.13,334.29,12.21,-4.26,416.87
2022,113,48057.70,8.33,399.42,333.99,3.42,-5.28,412.52
2022,114,48199.07,5.85,500.19,339.84,4.39,-7.34,352.24
2022,115,48339.39,0.00,725.64,339.84,6.31,-6.93,342.14
2022,116,48478.63,0.00,785.05,339.10,11.68,-4.25,383.51
2022,117,48616.74,0.00,605.22,336.20,11.03,0.92,623.23
2022,118,48753.68,0.00,704.71,333.86,12.44,-0.43,526.11
2022,119,48889.41,0.00,583.70,333.00,5.63,-3.96,455.78
2022,120,49023.88,0.00,771.48,332.59,10.18,-5.02,368.44
2022,121,49157.05,7.63,474.59,330.39,10.28,-0.78,577.09
2022,122,49288.86,0.00,627.83,328.84,8.23,-2.29,502.92
2022,123,49419.27,4.43,543.05,327.62,10.66,-3.10,486.11
2022,124,49548.23,0.00,625.79,327.62,4.28,-6.13,386.41
2022,125,49675.70,0.00,667.31,325.90,9.65,-1.90,500.40
2022,126,49801.61,0.00,726.67,322.95,14.68,1.03,571.55
2022,127,49925.93,0.00,671.46,319.14,14.97,3.06,676.91
2022,128,50048.60,0.00,536.88,314.94,12.65,4.00,798.80
2022,129,50169.57,0.00,516.08,311.41,10.45,2.40,726.14
2022,130,50288.79,0.00,706.65,308.05,14.64,1.99,613.64
2022,131,50406.21,0.00,730.36,304.65,15.63,2.11,603.94
2022,132,50521.76,0.00,576.55,302.68,7.81,-1.32,551.77
2022,133,50635.41,0.00,716.78,300.90,10.95,-1.76,479.30
2022,134,50747.09,0.00,762.32,298.27,14.87,0.26,520.36
2022,135,50856.76,0.00,760.21,294.59,17.72,2.76,606.50
2022,136,50964.36,0.00,701.97,290.20,17.51,4.47,711.33
2022,137,51069.83,0.00,748.07,286.43,17.87,2.97,616.51
2022,138,51173.12,0.00,717.82,282.68,16.61,2.92,624.97
2022,139,51274.18,0.00,717.86,278.65,17.51,3.60,650.31
2022,140,51372.95,7.38,549.88,277.58,11.10,-3.44,463.66
2022,141,51469.38,0.00,620.17,277.01,6.02,-4.66,426.08
2022,142,51563.42,0.00,580.67,274.80,9.00,-0.74,565.71
2022,143,51655.02,0.00,588.10,272.34,9.82,-0.14,566.68
2022,144,51744.11,0.00,593.39,270.38,8.65,-1.33,503.35
2022,145,51830.66,0.00,761.71,268.79,12.81,-2.22,372.27
2022,146,51914.60,0.00,792.48,265.63,18.48,1.54,419.54
2022,147,51995.89,0.00,742.95,261.29,19.32,4.33,531.25
2022,148,52074.47,0.00,615.11,256.46,16.47,5.49,674.41
2022,149,52150.31,7.79,529.92,254.78,11.77,-1.99,453.23
2022,150,52223.35,3.21,419.61,253.35,6.92,-2.60,504.53
2022,151,52293.54,0.00,747.22,252.06,12.02,-2.93,360.26
2022,152,52360.84,0.00,702.28,248.76,15.50,1.86,506.96
2022,153,52425.21,0.00,740.46,245.46,17.07,1.85,480.43
2022,154,52486.59,0.00,722.64,241.55,18.06,3.31,510.29
2022,155,52544.96,0.00,732.29,237.58,18.76,3.46,465.52
2022,156,52600.27,0.00,637.05,232.89,17.26,5.18,570.96
2022,157,52652.48,0.76,713.02,228.64,18.80,4.11,464.13
2022,158,52701.56,0.00,728.23,224.61,19.22,3.60,427.26
2022,159,52747.47,0.00,728.31,220.04,20.89,4.87,423.01
2022,160,52790.18,0.00,697.92,214.75,21.63,6.61,493.48
2022,161,52829.66,0.00,716.70,209.18,23.36,7.27,490.95
2022,162,52865.88,0.00,702.94,203.13,24.33,8.39,534.60
2022,163,52898.81,0.00,660.93,197.08,22.78,8.40,561.11
2022,164,52928.44,0.00,576.04,190.70,20.95,9.20,687.97
2022,165,52954.73,0.00,555.93,186.24,15.57,4.62,550.64
2022,166,52977.68,0.00,727.04,182.98,18.77,1.76,323.28
2022,167,52997.25,0.00,750.39,178.49,23.65,4.70,355.45
2022,168,53013.45,4.49,462.51,172.70,21.37,7.79,719.36
2022,169,53026.25,13.72,391.63,167.43,17.22,6.53,778.19
2022,170,53035.64,5.03,290.99,162.24,13.86,6.37,939.95
2022,171,53041.63,0.00,575.40,158.23,15.34,3.55,558.71
2022,172,53044.20,0.00,708.56,154.75,19.39,2.27,411.31
2022,173,53043.35,0.00,558.83,150.05,16.92,5.20,624.30
2022,174,53039.09,2.20,417.03,145.66,16.41,4.45,708.38
2022,175,53031.41,0.00,582.24,140.93,17.82,5.26,611.17
2022,176,53020.33,0.00,628.83,136.23,19.29,5.18,565.63
2022,177,53005.84,11.91,385.38,131.78,15.27,4.59,753.95
2022,178,52987.97,0.00,644.81,127.71,18.51,3.70,520.35
2022,179,52966.73,0.00,628.17,122.97,19.59,5.28,562.75
2022,180,52942.12,3.63,468.96,117.68,21.63,6.61,744.03
2022,181,52914.17,6.86,322.56,112.27,15.80,6.89,930.70
2022,182,52882.90,0.00,528.38,107.18,17.37,6.11,701.08
2022,183,52848.34,0.00,614.75,102.23,19.87,5.77,603.38
2022,184,52810.50,8.58,372.93,96.66,17.92,7.26,908.49
2022,185,52769.41,0.00,599.39,91.14,20.84,7.15,700.92
2022,186,52725.11,12.83,391.70,86.05,17.49,6.11,831.84
2022,187,52677.63,7.80,413.37,81.18,17.89,5.60,814.24
2022,188,52626.99,0.00,634.65,76.74,19.78,4.57,610.45
2022,189,52573.24,0.00,634.14,71.30,22.47,6.95,703.23
2022,190,52516.41,0.00,620.75,65.10,24.00,8.76,797.76
2022,191,52456.54,0.00,562.87,58.76,22.02,9.10,881.11
2022,192,52393.67,0.00,621.25,53.10,22.76,7.48,729.29
2022,193,52327.85,0.00,578.37,47.13,21.74,8.20,786.57
2022,194,52259.11,0.00,593.21,41.01,22.96,8.59,775.73
2022,195,52187.50,0.00,582.14,34.60,23.42,9.27,793.04
2022,196,52113.07,3.95,401.75,28.21,21.95,9.20,994.99
2022,197,52035.87,0.00,579.02,22.16,22.29,8.39,761.24
2022,198,51955.93,0.00,626.72,16.02,25.18,8.63,713.42
2022,199,51873.32,2.78,413.01,9.48,23.34,9.58,1003.40
2022,200,51788.08,0.00,570.15,3.39,22.89,8.49,784.42
2022,201,51700.27,0.00,495.72,0.00,23.42,9.53,916.28
2022,202,51609.93,0.00,519.28,0.00,23.83,8.90,853.37
2022,203,51517.12,0.00,506.79,0.00,24.12,9.74,858.69
2022,204,51421.89,3.02,366.08,0.00,23.56,9.60,994.59
2022,205,51324.29,6.41,328.02,0.00,19.94,8.25,966.34
2022,206,51224.37,3.24,264.95,0.00,17.19,8.32,1089.38
2022,207,51122.20,0.00,491.01,0.00,20.99,7.52,770.71
2022,208,51017.82,2.68,356.71,0.00,21.53,8.30,962.39
2022,209,50911.29,3.34,146.79,0.00,12.70,8.16,1084.31
2022,210,50802.66,5.63,320.98,0.00,17.41,6.52,928.38
2022,211,50691.99,6.36,309.31,0.00,16.88,6.46,953.01
2022,212,50579.33,4.98,351.01,0.00,19.94,7.35,950.27
2022,213,50464.73,17.07,363.60,0.00,21.12,7.71,969.29
2022,214,50348.24,4.38,313.16,0.00,18.34,7.56,1040.91
2022,215,50229.93,0.00,445.20,0.00,20.14,8.57,995.42
2022,216,50109.83,0.00,497.26,0.00,22.57,8.73,944.36
2022,217,49988.01,0.00,463.48,0.00,22.10,9.63,1040.20
2022,218,49864.52,0.00,497.73,0.00,22.07,8.24,917.90
2022,219,49739.40,0.00,482.74,0.00,22.16,8.99,980.00
2022,220,49612.71,0.00,492.85,0.00,22.18,8.61,947.52
2022,221,49484.50,0.00,525.04,0.00,23.61,8.29,892.30
2022,222,49354.81,0.00,486.36,0.00,23.06,9.61,1016.71
2022,223,49223.70,3.23,370.17,0.00,22.73,8.48,1061.18
2022,224,49091.22,0.00,524.31,0.00,22.58,7.27,850.84
2022,225,48957.40,5.58,356.12,0.00,22.00,8.56,1094.26
2022,226,48822.30,0.00,518.44,0.00,23.19,7.94,909.75
2022,227,48685.96,6.79,324.05,0.00,20.01,8.37,1099.84
2022,228,48548.43,6.33,193.23,0.00,13.72,7.66,1047.73
2022,229,48409.75,3.32,252.71,0.00,15.41,7.33,1024.35
2022,230,48269.97,0.00,525.35,0.00,20.34,5.35,807.83
2022,231,48129.13,8.16,323.42,0.00,17.90,6.82,988.97
2022,232,47987.27,6.70,265.52,0.00,15.78,7.32,1023.94
2022,233,47844.43,0.00,401.23,0.00,16.66,6.98,1000.15
2022,234,47700.65,3.53,319.91,0.00,16.62,6.06,938.61
2022,235,47555.97,0.00,515.51,0.00,19.62,5.36,842.00
2022,236,47410.43,0.00,525.13,0.00,21.45,6.13,874.16
2022,237,47264.07,10.85,356.20,0.00,19.71,6.64,976.86
2022,238,47116.92,9.72,253.10,0.00,13.24,5.30,890.51
2022,239,46969.03,0.00,468.46,0.00,16.58,4.18,823.45
2022,240,46820.42,5.38,326.10,0.00,16.80,5.37,894.80
2022,241,46671.13,0.00,523.87,0.00,20.76,4.87,833.39
2022,242,46521.21,0.00,500.09,0.00,22.19,7.26,991.86
2022,243,46370.67,0.00,468.21,0.00,22.04,8.60,1110.89
2022,244,46219.56,0.00,482.21,0.00,21.20,7.01,993.30
2022,245,46067.90,0.00,475.61,0.00,22.50,8.33,1085.73
2022,246,45915.73,0.00,481.65,0.00,22.69,8.09,1064.51
2022,247,45763.07,0.00,491.61,0.00,23.00,7.68,1028.95
2022,248,45609.97,0.00,470.00,0.00,23.31,8.90,1131.87
2022,249,45456.45,0.00,482.48,0.00,24.43,9.09,1132.83
2022,250,45302.53,0.00,489.31,0.00,24.51,8.58,1091.26
2022,251,45148.25,0.00,483.98,0.00,24.26,8.59,1097.98
2022,252,44993.64,0.00,457.10,0.00,21.92,7.82,1059.35
2022,253,44838.73,0.00,447.45,0.00,18.72,5.41,896.93
2022,254,44683.53,0.00,522.79,0.00,20.71,2.49,717.69
2022,255,44528.09,0.00,495.41,0.00,20.62,4.14,820.81
2022,256,44372.43,4.44,305.61,0.00,16.90,4.85,862.78
2022,257,44216.57,7.50,199.57,0.00,12.61,5.50,903.13
2022,258,44060.53,7.03,250.02,0.00,12.30,3.09,762.49
2022,259,43904.36,4.38,300.59,0.00,15.53,3.57,788.49
2022,260,43748.07,0.00,434.96,0.00,16.84,3.54,787.30
2022,261,43591.69,0.00,446.22,0.00,18.48,4.29,829.93
2022,262,43435.25,0.00,427.35,0.00,18.48,4.96,869.59
2022,263,43278.76,0.00,427.30,0.00,18.88,5.12,879.29
2022,264,43122.27,7.83,191.62,0.00,13.61,6.26,951.35
2022,265,42965.78,8.59,179.54,0.00,11.86,5.13,880.11
2022,266,42809.34,0.00,375.08,0.00,14.66,3.58,789.08
2022,267,42652.95,0.00,465.17,0.00,17.16,1.40,675.78
2022,268,42496.66,0.00,458.04,0.00,18.15,2.26,718.75
2022,269,42340.49,0.00,442.07,0.00,18.70,3.47,783.30
2022,270,42184.46,0.00,380.77,0.00,16.86,4.69,853.31
2022,271,42028.60,0.00,344.85,0.00,15.63,4.99,871.53
2022,272,41872.93,6.47,270.56,0.00,15.54,4.05,815.82
2022,273,41717.48,13.80,255.81,0.00,11.89,1.39,675.16
2022,274,41562.29,9.80,179.81,0.00,8.71,1.81,696.04
2022,275,41407.37,13.87,171.91,0.00,7.90,1.41,676.24
2022,276,41252.76,5.00,208.11,0.00,9.40,1.45,678.35
2022,277,41098.48,0.00,392.52,0.00,12.64,0.53,634.43
2022,278,40944.56,0.00,399.10,0.00,12.87,0.39,628.27
2022,279,40791.04,0.00,411.43,0.00,13.98,0.70,642.30
2022,280,40637.93,0.00,385.13,0.00,13.45,1.49,680.33
2022,281,40485.27,0.00,395.01,0.00,12.51,0.15,617.18
2022,282,40333.10,0.00,406.44,0.00,13.23,0.14,616.76
2022,283,40181.44,0.00,383.96,0.00,11.84,-0.16,603.51
2022,284,40030.32,0.00,378.36,0.00,12.24,0.54,635.25
2022,285,39879.78,0.00,413.47,0.00,13.12,-0.50,588.98
2022,286,39729.85,0.00,404.91,0.00,12.95,-0.35,595.13
2022,287,39580.56,0.00,425.14,0.00,14.05,-1.20,559.22
2022,288,39431.95,0.00,423.39,0.00,14.48,-1.12,562.58
2022,289,39284.05,0.00,365.06,0.00,11.15,-0.84,574.45
2022,290,39136.90,0.00,409.53,0.00,13.37,-1.54,545.80
2022,291,38990.53,0.00,403.57,0.00,13.54,-1.27,556.59
2022,292,38844.99,0.00,416.87,0.00,15.08,-1.23,558.09
2022,293,38700.30,0.00,410.06,0.00,15.10,-0.95,569.76
2022,294,38556.52,0.00,357.64,0.00,11.93,-0.77,577.23
2022,295,38413.67,11.46,222.86,0.00,10.31,-0.04,609.00
2022,296,38271.80,13.99,292.17,13.99,4.79,-7.92,336.66
2022,297,38130.95,0.00,277.76,13.99,-2.86,-10.71,270.13
2022,298,37991.16,6.31,283.58,20.31,2.01,-9.87,288.75
2022,299,37852.47,9.88,168.44,19.51,2.25,-4.09,451.10
2022,300,37714.94,0.00,319.85,19.51,-0.49,-9.60,295.05
2022,301,37578.59,0.00,456.78,19.51,6.76,-10.02,285.44
2022,302,37443.48,0.00,427.94,19.51,7.05,-7.85,338.45
2022,303,37309.66,0.00,374.76,19.42,6.37,-5.79,396.53
2022,304,37177.16,0.00,405.78,19.42,8.14,-6.17,385.21
2022,305,37046.04,0.00,373.19,18.61,8.83,-4.06,452.13
2022,306,36916.35,5.58,226.50,17.11,7.73,-2.45,510.16
2022,307,36788.12,10.90,186.56,28.01,0.96,-6.93,363.50
2022,308,36661.42,0.00,250.29,28.01,-2.22,-9.91,287.87
2022,309,36536.30,7.27,176.58,35.28,-0.40,-7.70,342.31
2022,310,36412.79,5.03,112.89,33.54,2.72,-1.87,532.48
2022,311,36290.96,0.00,307.84,31.41,8.99,-0.93,570.64
2022,312,36170.86,0.00,312.45,29.43,8.88,-1.29,555.90
2022,313,36052.53,4.06,304.61,33.50,8.12,-8.63,318.47
2022,314,35936.03,0.00,317.00,33.50,-2.92,-13.17,221.62
2022,315,35821.42,0.00,366.33,33.50,-2.83,-15.55,182.25
2022,316,35708.74,0.00,409.02,33.50,2.59,-13.69,212.39
2022,317,35598.06,0.00,361.17,33.50,2.99,-10.00,285.89
2022,318,35489.41,0.00,291.68,33.50,-2.32,-11.77,248.15
2022,319,35382.87,0.00,333.18,33.50,-5.11,-16.38,170.01
2022,320,35278.48,0.00,368.77,33.50,-3.54,-16.93,162.32
2022,321,35176.29,0.00,351.91,33.50,-0.66,-13.16,221.88
2022,322,35076.36,0.00,352.64,33.50,-2.41,-14.89,192.41
2022,323,34978.75,0.00,392.44,33.50,0.16,-15.75,179.21
2022,324,34883.50,0.00,390.83,33.50,3.08,-13.21,220.89
2022,325,34790.67,0.00,391.64,33.50,6.20,-10.97,264.73
2022,326,34700.32,0.00,370.27,33.50,4.66,-10.54,273.81
2022,327,34612.48,0.00,314.41,33.50,0.96,-10.65,271.52
2022,328,34527.23,0.00,286.21,33.50,-0.39,-10.61,272.28
2022,329,34444.60,0.00,380.18,33.50,6.29,-11.38,256.15
2022,330,34364.65,3.90,239.80,37.40,5.14,-8.30,326.70
2022,331,34287.43,0.00,217.37,37.40,-0.87,-8.58,319.74
2022,332,34212.98,14.80,154.15,52.19,-0.85,-8.10,331.86
2022,333,34141.35,4.98,227.42,57.17,-6.50,-18.01,148.12
2022,334,34072.59,0.00,384.18,57.17,-0.83,-18.33,144.22
2022,335,34006.75,7.45,234.99,64.62,1.96,-10.55,273.79
2022,336,33943.86,10.84,184.29,75.45,-1.93,-10.84,267.51
2022,337,33883.97,6.89,204.32,82.35,-0.07,-10.28,279.61
2022,338,33827.12,6.20,155.26,81.88,2.62,-4.88,425.03
2022,339,33773.35,6.80,93.77,80.93,0.66,-3.74,463.32
2022,340,33722.69,13.74,96.05,80.64,-0.81,-5.33,410.98
2022,341,33675.19,8.91,150.31,80.32,2.01,-5.22,414.23
2022,342,33630.87,0.00,288.75,80.32,-2.84,-13.50,215.73
2022,343,33589.76,0.00,347.63,80.32,-2.87,-17.10,159.97
2022,344,33551.90,0.00,357.18,80.32,0.37,-15.08,189.40
2022,345,33517.31,0.00,331.92,80.32,2.59,-11.01,263.76
2022,346,33486.02,5.18,204.75,85.49,-1.15,-11.53,253.02
2022,347,33458.05,0.00,99.17,85.49,-9.57,-12.83,227.81
2022,348,33433.43,0.00,208.48,85.49,-7.52,-14.57,197.55
2022,349,33412.16,0.00,280.73,85.49,-9.03,-18.94,136.87
2022,350,33394.26,0.00,301.54,85.49,-10.10,-20.95,114.96
2022,351,33379.76,0.00,377.72,85.49,-5.05,-22.54,99.93
2022,352,33368.65,0.00,361.01,85.49,-2.76,-18.45,142.70
2022,353,33360.95,0.00,350.75,85.49,-3.14,-17.76,151.30
2022,354,33356.66,5.47,256.15,90.97,-2.41,-17.17,159.06
2022,355,33355.80,4.46,159.98,95.42,-5.30,-12.59,232.38
2022,356,33358.34,0.00,182.49,95.42,-6.64,-12.50,234.06
2022,357,33364.31,3.86,233.01,99.28,-0.96,-12.59,232.34
2022,358,33373.68,0.00,236.75,99.28,-0.59,-8.35,325.50
2022,359,33386.46,0.00,338.77,99.28,3.02,-9.51,297.30
2022,360,33402.63,0.00,272.64,99.28,2.82,-6.16,385.74
2022,361,33422.18,13.50,217.81,112.78,3.32,-6.77,367.90
2022,362,33445.11,13.08,215.28,125.86,0.74,-9.02,308.88
2022,363,33471.38,5.60,210.35,131.46,-5.84,-15.03,190.32
2022,364,33500.98,16.41,246.58,147.87,-4.26,-15.45,183.67
2022,365,33533.89,25.23,168.31,173.10,-0.35,-6.97,362.36
