Latitude: 38.991435  Longitude: -107.066237
X & Y on Lambert Conformal Conic: -584670.15 -347148.08
Tile: 11557
Elevation: 3459 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2022,42,37363.72,0.00,421.30,215.31,2.95,-10.58,273.09
2022,43,37498.47,0.00,446.98,215.31,0.09,-14.50,198.78
2022,44,37634.49,0.00,469.63,215.31,3.71,-12.35,236.84
2022,45,37771.72,0.00,468.86,215.31,5.25,-10.63,271.92
2022,46,37910.13,1.01,386.81,216.32,3.54,-8.02,334.09
2022,47,38049.66,5.14,254.01,221.46,-0.37,-9.99,286.12
2022,48,38190.28,0.00,357.51,221.46,-2.90,-12.82,227.95
2022,49,38331.94,0.00,446.49,221.46,0.34,-12.97,225.25
2022,50,38474.60,0.00,502.47,221.46,3.76,-12.46,234.85
2022,51,38618.22,0.00,467.09,221.46,3.60,-10.69,270.63
2022,52,38762.76,18.83,168.84,240.29,-2.65,-8.43,323.54
2022,53,38908.18,22.51,156.28,262.80,-5.97,-11.02,263.63
2022,54,39054.44,27.39,273.52,290.19,-2.21,-11.22,259.52
2022,55,39201.50,15.20,276.82,305.39,-6.12,-14.96,191.42
2022,56,39349.34,0.00,458.71,305.39,-4.67,-15.95,176.29
2022,57,39497.91,0.00,563.50,305.39,-3.92,-19.58,129.53
2022,58,39647.17,0.00,628.89,305.39,2.97,-17.68,152.33
2022,59,39797.09,0.00,592.77,305.39,6.23,-11.13,261.23
2022,60,39947.64,0.00,600.61,305.39,8.45,-9.39,300.03
2022,61,40098.78,0.00,593.94,305.39,10.44,-6.91,363.91
2022,62,40250.49,0.00,587.23,305.20,11.25,-5.54,404.41
2022,63,40402.72,12.43,343.48,317.63,4.60,-6.50,375.66
2022,64,40555.46,17.53,227.35,335.16,-1.39,-7.99,334.82
2022,65,40708.65,9.14,313.15,344.30,-2.42,-11.55,252.71
2022,66,40862.29,4.66,483.00,348.96,-2.80,-21.32,111.28
2022,67,41016.33,3.62,460.55,352.58,-4.42,-20.70,117.51
2022,68,41170.75,8.77,325.68,361.35,-3.44,-12.77,228.96
2022,69,41325.51,0.00,685.25,361.35,-4.47,-24.73,82.16
2022,70,41480.60,0.00,665.38,361.35,-4.43,-22.83,97.40
2022,71,41635.98,0.00,654.79,361.35,3.52,-14.43,199.93
2022,72,41791.62,4.30,439.98,365.65,4.55,-10.03,285.17
2022,73,41947.49,0.00,520.63,365.65,2.10,-9.55,296.34
2022,74,42103.58,0.00,659.16,365.65,7.97,-9.70,292.78
2022,75,42259.85,6.40,414.52,372.05,5.93,-6.84,366.08
2022,76,42416.28,0.00,603.97,372.05,0.96,-13.27,219.83
2022,77,42572.83,0.00,644.80,372.05,1.97,-14.11,205.31
2022,78,42729.49,0.00,639.70,372.05,5.91,-10.15,282.52
2022,79,42886.23,0.00,395.45,371.52,3.45,-4.74,429.69
2022,80,43043.01,0.00,462.74,371.52,1.28,-8.27,327.67
2022,81,43199.83,2.20,263.19,373.72,-2.01,-8.84,313.26
2022,82,43356.64,0.00,602.28,373.72,2.70,-10.75,269.26
2022,83,43513.43,0.00,634.96,373.72,8.27,-6.91,363.89
2022,84,43670.17,0.00,585.90,372.86,9.45,-3.95,455.88
2022,85,43826.83,0.00,552.76,370.65,11.70,-0.73,578.98
2022,86,43983.38,0.00,572.37,368.43,12.32,-0.73,579.00
2022,87,44139.81,10.20,393.04,366.27,10.62,-0.85,574.06
2022,88,44296.08,11.48,210.26,364.62,3.27,-2.07,524.82
2022,89,44452.16,0.00,469.09,364.62,1.26,-7.76,340.93
2022,90,44608.04,7.72,437.87,372.34,4.95,-7.01,361.12
2022,91,44763.68,0.00,551.08,372.18,5.06,-5.64,401.28
2022,92,44919.06,0.00,652.06,372.07,7.91,-5.72,398.83
2022,93,45074.15,0.00,300.60,370.36,3.25,-1.95,529.38
2022,94,45228.91,0.00,595.63,370.02,6.45,-5.18,415.64
2022,95,45383.33,0.00,684.20,370.02,2.81,-11.67,250.31
2022,96,45537.37,0.00,574.10,370.02,-1.62,-12.23,239.25
2022,97,45691.01,0.00,658.46,370.02,3.16,-9.83,289.86
2022,98,45844.21,0.00,667.23,369.82,8.03,-5.52,394.76
2022,99,45996.94,0.00,587.81,368.08,9.07,-1.86,526.76
2022,100,46149.18,0.00,415.00,368.08,0.56,-6.21,384.25
2022,101,46300.88,4.09,439.91,372.17,4.00,-6.21,384.11
2022,102,46452.03,9.22,597.51,381.38,3.29,-15.78,178.68
2022,103,46602.58,3.88,345.92,385.26,-6.22,-13.56,214.63
2022,104,46752.51,7.82,463.62,393.08,0.76,-9.79,290.66
2022,105,46901.77,0.00,562.42,391.80,6.24,-2.97,490.91
2022,106,47050.34,3.86,407.42,390.02,7.00,-1.75,537.10
2022,107,47198.17,0.00,505.16,388.51,5.30,-2.40,511.83
2022,108,47345.24,0.00,700.58,386.60,10.77,-1.46,521.96
2022,109,47491.51,0.00,494.27,383.08,9.89,2.40,725.69
2022,110,47636.93,0.00,458.71,380.22,7.55,0.81,647.57
2022,111,47781.47,0.00,668.11,377.35,12.10,0.82,617.49
2022,112,47925.09,14.18,580.08,377.11,9.82,-5.42,407.97
2022,113,48067.75,11.43,449.31,388.54,2.84,-6.34,380.30
2022,114,48209.42,9.51,491.10,398.04,3.42,-6.92,363.70
2022,115,48350.03,0.00,735.43,398.04,4.70,-7.79,339.91
2022,116,48489.57,0.00,772.97,397.41,9.73,-4.48,418.98
2022,117,48627.98,0.00,533.33,394.20,9.46,1.63,687.11
2022,118,48765.21,0.00,641.58,391.60,10.33,0.20,619.52
2022,119,48901.23,0.00,537.54,391.05,3.07,-4.69,431.29
2022,120,49035.99,0.00,769.23,390.91,8.07,-5.67,387.72
2022,121,49169.44,7.34,438.38,388.72,8.00,-0.79,576.59
2022,122,49301.54,0.00,577.68,387.02,6.44,-1.96,529.13
2022,123,49432.23,5.05,543.75,385.94,8.85,-3.44,473.75
2022,124,49561.47,0.00,673.30,385.94,2.92,-7.48,348.22
2022,125,49689.21,0.00,625.85,384.20,7.51,-1.85,533.26
2022,126,49815.40,0.00,672.09,380.99,12.22,1.64,674.23
2022,127,49939.99,0.00,580.39,376.98,12.06,3.56,788.12
2022,128,50062.92,0.00,418.35,372.69,9.82,4.21,825.15
2022,129,50184.16,0.00,534.39,369.86,7.99,0.72,643.65
2022,130,50303.64,0.00,648.01,366.24,12.24,2.64,725.46
2022,131,50421.31,0.00,670.03,362.50,12.98,2.89,726.20
2022,132,50537.12,0.00,582.86,360.95,5.46,-2.32,515.22
2022,133,50651.02,0.00,677.38,358.96,8.53,-1.24,554.77
2022,134,50762.95,0.00,740.33,356.08,12.44,0.85,606.87
2022,135,50872.86,0.00,749.56,352.11,15.64,3.45,708.49
2022,136,50980.69,0.00,669.70,347.41,15.25,5.19,836.33
2022,137,51086.40,0.00,737.88,343.35,15.61,3.68,722.44
2022,138,51189.92,0.00,728.50,339.61,14.43,2.90,687.02
2022,139,51291.20,0.00,708.67,335.34,15.30,4.15,752.89
2022,140,51390.20,8.89,622.93,335.00,11.11,-5.17,415.92
2022,141,51486.85,0.00,690.95,334.95,4.52,-5.90,393.31
2022,142,51581.10,0.00,597.89,333.00,7.06,-1.34,553.68
2022,143,51672.90,0.00,623.82,330.69,8.41,-0.50,585.20
2022,144,51762.19,0.00,643.38,329.14,6.87,-2.32,496.33
2022,145,51848.93,0.00,771.58,327.34,10.81,-1.72,434.13
2022,146,51933.06,0.00,807.68,323.94,16.36,2.11,497.37
2022,147,52014.54,0.00,762.82,319.31,17.80,5.00,622.35
2022,148,52093.30,0.00,582.58,314.58,13.55,5.26,763.61
2022,149,52169.31,9.05,592.13,313.60,10.07,-3.67,416.03
2022,150,52242.52,3.85,450.88,312.48,5.14,-3.33,477.70
2022,151,52312.87,0.00,790.99,311.29,10.23,-3.17,383.52
2022,152,52380.32,0.00,736.21,308.05,13.64,1.73,547.09
2022,153,52444.84,0.00,761.39,304.58,15.02,2.25,548.79
2022,154,52506.37,0.00,732.63,300.40,15.92,3.97,602.36
2022,155,52564.87,0.00,743.71,296.11,16.63,4.22,562.46
2022,156,52620.30,0.00,644.98,291.35,15.19,5.33,651.92
2022,157,52672.64,1.34,752.04,287.17,16.82,3.94,509.73
2022,158,52721.83,0.00,761.50,283.27,16.83,3.31,476.74
2022,159,52767.85,0.00,755.56,278.50,19.04,5.34,510.01
2022,160,52810.65,0.00,721.44,273.23,19.33,6.55,574.96
2022,161,52850.23,0.00,730.99,267.41,21.27,7.86,607.99
2022,162,52886.53,0.00,708.80,261.08,22.04,9.07,672.16
2022,163,52919.54,0.00,670.39,254.96,20.48,8.59,674.81
2022,164,52949.23,0.00,528.32,248.36,18.34,9.71,883.19
2022,165,52975.59,0.00,608.24,244.42,13.42,3.37,548.50
2022,166,52998.59,0.00,761.83,241.11,16.77,1.87,378.83
2022,167,53018.21,0.00,774.02,236.37,21.31,5.29,445.06
2022,168,53034.44,6.66,453.23,230.47,18.79,8.06,841.07
2022,169,53047.27,14.48,446.96,225.94,15.17,4.78,716.13
2022,170,53056.69,7.02,299.00,221.27,11.37,5.10,878.33
2022,171,53062.69,0.00,617.63,217.80,12.75,2.27,556.65
2022,172,53065.26,0.00,741.31,214.15,17.47,2.68,477.43
2022,173,53064.42,0.00,553.78,209.17,15.26,5.86,735.87
2022,174,53060.14,2.98,415.58,204.80,13.95,4.40,771.98
2022,175,53052.45,0.00,601.60,199.91,16.23,5.66,693.99
2022,176,53041.34,0.00,643.36,195.12,17.07,5.40,648.97
2022,177,53026.82,10.28,433.18,191.35,12.96,2.98,698.09
2022,178,53008.91,0.00,690.14,187.61,16.12,2.90,526.21
2022,179,52987.61,0.00,673.15,183.03,17.65,4.91,574.05
2022,180,52962.95,2.54,492.74,177.69,19.62,6.70,782.81
2022,181,52934.93,5.90,363.46,172.73,14.06,5.81,864.57
2022,182,52903.59,0.00,553.86,167.88,15.15,5.56,702.23
2022,183,52868.95,0.00,645.83,162.99,17.76,5.63,624.44
2022,184,52831.02,9.23,408.03,157.72,16.18,6.55,871.73
2022,185,52789.84,0.00,634.79,152.43,18.54,6.59,699.15
2022,186,52745.44,12.30,436.85,147.89,15.44,4.80,775.37
2022,187,52697.84,7.63,441.52,143.36,15.64,4.79,795.38
2022,188,52647.09,0.00,663.40,139.09,17.17,4.16,629.31
2022,189,52593.21,0.00,672.44,133.79,20.31,6.61,720.33
2022,190,52536.25,0.00,628.59,127.41,21.58,9.21,886.65
2022,191,52476.25,0.00,588.77,121.27,19.69,8.61,896.29
2022,192,52413.23,0.00,654.03,115.73,20.44,7.18,751.58
2022,193,52347.26,0.00,577.21,109.72,19.12,8.31,854.56
2022,194,52278.36,0.00,605.72,103.51,20.66,8.79,836.19
2022,195,52206.59,0.00,593.46,97.17,20.75,9.11,838.31
2022,196,52131.99,3.62,423.52,90.90,19.95,8.93,1002.75
2022,197,52054.61,0.00,599.35,84.87,20.07,8.35,796.69
2022,198,51974.49,0.00,662.33,78.86,22.84,8.31,726.26
2022,199,51891.70,3.57,440.88,72.65,20.87,8.77,970.88
2022,200,51806.26,0.00,600.34,66.78,20.42,7.99,789.27
2022,201,51718.25,0.00,589.86,60.51,21.23,8.92,845.30
2022,202,51627.71,0.00,595.43,54.21,21.56,9.00,843.75
2022,203,51534.69,0.00,568.66,47.42,22.03,10.17,880.72
2022,204,51439.24,2.64,436.65,41.27,21.39,8.65,895.01
2022,205,51341.42,5.82,400.41,35.68,18.33,7.30,848.61
2022,206,51241.29,2.92,292.90,29.88,15.22,7.82,1039.32
2022,207,51138.89,0.00,566.78,24.45,18.85,6.91,697.94
2022,208,51034.28,5.03,387.10,18.42,19.10,8.38,956.88
2022,209,50927.51,5.33,162.77,13.23,10.14,6.34,956.69
2022,210,50818.64,7.98,374.33,8.52,15.11,5.23,830.19
2022,211,50707.72,12.13,312.53,3.56,13.69,5.80,921.86
2022,212,50594.81,12.25,347.60,0.00,17.24,6.59,956.48
2022,213,50479.96,26.48,387.91,0.00,19.36,6.44,927.76
2022,214,50363.22,10.15,298.01,0.00,15.58,6.95,997.86
2022,215,50244.64,0.00,424.46,0.00,17.42,8.03,1071.89
2022,216,50124.29,0.00,483.86,0.00,20.03,8.54,1048.86
2022,217,50002.20,0.00,460.10,0.00,20.05,9.35,1128.49
2022,218,49878.44,0.00,500.92,0.00,19.58,7.50,969.13
2022,219,49753.05,0.00,469.13,0.00,19.65,8.73,1078.87
2022,220,49626.09,0.00,490.13,0.00,19.90,8.21,1025.60
2022,221,49497.60,0.00,513.74,0.00,21.11,8.28,1006.75
2022,222,49367.63,0.00,479.89,0.00,20.34,8.95,1085.38
2022,223,49236.24,3.74,374.28,0.00,20.12,7.69,1050.00
2022,224,49103.47,0.00,516.47,0.00,20.18,7.15,945.19
2022,225,48969.36,9.49,355.48,0.00,19.79,8.28,1093.03
2022,226,48833.97,0.00,522.94,0.00,21.31,7.65,987.43
2022,227,48697.35,10.11,314.70,0.00,17.54,7.98,1070.97
2022,228,48559.52,7.40,188.87,0.00,11.21,6.18,946.72
2022,229,48420.55,4.57,254.65,0.00,12.71,5.78,920.34
2022,230,48280.47,0.00,525.50,0.00,17.79,4.65,848.74
2022,231,48139.33,9.15,300.13,0.00,15.01,6.48,966.02
2022,232,47997.17,8.42,263.56,0.00,13.60,6.45,964.53
2022,233,47854.03,0.00,415.71,0.00,14.29,5.58,907.80
2022,234,47709.94,4.66,308.05,0.00,13.70,5.15,881.33
2022,235,47564.96,0.00,504.21,0.00,17.32,5.42,897.99
2022,236,47419.12,0.00,518.64,0.00,19.34,6.29,953.63
2022,237,47272.45,9.53,342.38,0.00,17.19,6.76,984.71
2022,238,47125.00,9.00,258.46,0.00,10.73,3.83,803.37
2022,239,46976.79,0.00,458.11,0.00,13.93,3.66,793.80
2022,240,46827.88,6.17,302.60,0.00,14.22,5.50,902.79
2022,241,46678.28,0.00,518.73,0.00,18.68,5.07,876.29
2022,242,46528.04,0.00,481.49,0.00,19.86,7.80,1057.50
2022,243,46377.19,0.00,446.38,0.00,19.53,8.90,1140.01
2022,244,46225.76,0.00,461.18,0.00,18.74,7.52,1037.47
2022,245,46073.79,0.00,446.17,0.00,19.94,9.03,1149.95
2022,246,45921.30,0.00,465.30,0.00,20.26,8.49,1108.89
2022,247,45768.34,0.00,476.40,0.00,20.60,8.20,1086.96
2022,248,45614.92,0.00,443.20,0.00,20.68,9.61,1195.79
2022,249,45461.08,0.00,467.85,0.00,22.09,9.67,1200.36
2022,250,45306.84,0.00,476.76,0.00,22.31,9.29,1170.54
2022,251,45152.25,0.00,468.66,0.00,21.97,9.34,1174.28
2022,252,44997.32,0.00,446.28,0.00,19.77,8.31,1095.32
2022,253,44842.09,0.00,432.45,0.00,16.51,5.85,925.11
2022,254,44686.58,0.00,521.14,0.00,18.89,3.09,762.60
2022,255,44530.81,0.00,489.39,0.00,18.72,4.91,866.65
2022,256,44374.83,4.42,279.46,0.00,14.26,5.46,900.06
2022,257,44218.65,8.83,186.36,0.00,10.62,5.21,884.80
2022,258,44062.30,10.64,274.80,0.00,10.33,1.80,695.22
2022,259,43905.80,7.48,302.09,0.00,14.04,4.01,813.66
2022,260,43749.19,0.00,419.18,0.00,14.38,3.87,805.63
2022,261,43592.49,0.00,419.89,0.00,15.89,5.07,876.33
2022,262,43435.73,0.00,407.65,0.00,16.23,5.68,914.18
2022,263,43278.92,0.00,417.68,0.00,17.04,5.89,927.63
2022,264,43122.11,10.13,169.88,0.00,12.03,6.77,985.61
2022,265,42965.30,9.44,175.07,0.00,9.58,4.28,829.11
2022,266,42808.54,0.00,392.37,0.00,12.99,3.18,767.50
2022,267,42651.83,0.00,470.96,0.00,15.58,1.71,690.91
2022,268,42495.22,0.00,458.02,0.00,16.49,2.86,749.94
2022,269,42338.73,0.00,438.89,0.00,16.93,4.11,819.35
2022,270,42182.38,0.00,353.24,0.00,14.61,5.41,897.34
2022,271,42026.20,0.00,337.88,0.00,13.34,4.76,857.71
2022,272,41870.21,9.60,286.93,0.00,13.86,3.50,785.04
2022,273,41714.45,16.46,263.92,0.00,9.68,0.64,639.66
2022,274,41558.93,12.08,164.28,0.00,6.76,1.63,686.87
2022,275,41403.70,16.80,186.11,0.00,6.13,0.32,625.05
2022,276,41248.77,5.00,207.30,0.00,7.46,0.92,652.79
2022,277,41094.17,0.00,382.11,0.00,10.92,0.98,655.82
2022,278,40939.93,0.00,385.17,0.00,10.94,0.82,647.99
2022,279,40786.09,0.00,405.41,0.00,12.34,1.18,665.13
2022,280,40632.67,0.00,370.77,0.00,11.78,2.07,709.06
2022,281,40479.70,0.00,377.13,0.00,10.60,0.69,641.94
2022,282,40327.21,0.00,393.36,0.00,11.53,0.78,646.37
2022,283,40175.23,0.00,356.51,0.00,9.70,0.51,633.68
2022,284,40023.80,0.00,358.65,0.00,10.46,1.20,665.88
2022,285,39872.95,0.00,402.84,0.00,11.44,0.10,615.03
2022,286,39722.70,0.00,392.74,0.00,11.29,0.28,623.26
2022,287,39573.10,0.00,418.14,0.00,12.54,-0.51,588.35
2022,288,39424.18,0.00,412.03,0.00,12.81,-0.30,597.34
2022,289,39275.98,0.00,348.33,0.00,9.43,-0.20,602.00
2022,290,39128.52,0.00,402.88,0.00,11.95,-0.87,573.18
2022,291,38981.84,0.00,395.25,0.00,11.90,-0.66,582.21
2022,292,38835.99,0.00,405.09,0.00,13.30,-0.53,587.53
2022,293,38691.01,0.00,401.00,0.00,13.71,-0.17,603.16
2022,294,38546.92,0.00,339.91,0.00,10.30,-0.00,610.50
2022,295,38403.77,11.67,192.71,0.00,7.97,0.67,641.08
2022,296,38261.60,17.43,338.55,17.43,4.35,-10.53,274.18
2022,297,38120.45,0.00,314.79,17.43,-3.95,-11.79,247.90
2022,298,37980.36,8.95,281.73,26.37,0.53,-9.60,295.03
2022,299,37841.39,11.54,159.67,25.35,1.49,-3.56,469.39
2022,300,37703.56,0.00,387.89,25.35,-1.28,-11.80,247.69
2022,301,37566.92,0.00,461.39,25.35,7.23,-9.62,294.73
2022,302,37431.52,0.00,428.38,25.35,6.63,-7.29,353.37
2022,303,37297.41,0.00,372.06,25.20,5.16,-5.65,400.97
2022,304,37164.63,0.00,400.77,25.11,7.16,-5.77,397.41
2022,305,37033.23,0.00,353.08,24.00,7.35,-3.37,476.30
2022,306,36903.25,6.46,195.94,22.21,5.71,-1.72,538.22
2022,307,36774.75,13.54,234.85,35.75,0.01,-9.07,307.70
2022,308,36647.78,0.00,295.10,35.75,-2.65,-10.93,265.48
2022,309,36522.38,10.26,178.40,46.01,-1.83,-8.29,327.06
2022,310,36398.60,0.00,103.05,44.06,1.20,-1.36,552.70
2022,311,36276.51,0.00,252.49,41.62,6.78,-0.19,602.12
2022,312,36156.14,0.00,251.37,39.32,6.40,-0.53,587.68
2022,313,36037.55,5.20,313.73,44.52,5.77,-10.99,264.31
2022,314,35920.80,0.00,346.60,44.52,-4.19,-14.83,193.49
2022,315,35805.94,0.00,383.21,44.52,-3.63,-16.61,166.77
2022,316,35693.01,0.00,410.33,44.52,2.77,-13.45,216.67
2022,317,35582.08,0.00,348.08,44.52,2.18,-9.24,303.55
2022,318,35473.20,0.00,293.24,44.52,-3.04,-11.81,247.34
2022,319,35366.42,0.00,364.52,44.52,-6.23,-18.72,139.48
2022,320,35261.79,0.00,360.26,44.52,-4.88,-17.25,157.97
2022,321,35159.38,0.00,338.20,44.52,-1.30,-12.55,233.12
2022,322,35059.23,0.00,360.40,44.52,-3.11,-15.77,178.92
2022,323,34961.39,0.00,383.49,44.52,-0.43,-15.42,184.22
2022,324,34865.93,0.00,379.80,44.52,2.72,-12.50,234.06
2022,325,34772.89,0.00,380.24,44.52,6.25,-10.19,281.70
2022,326,34682.33,0.00,355.91,44.52,4.20,-9.74,291.87
2022,327,34594.30,0.00,287.58,44.52,0.08,-9.76,291.49
2022,328,34508.86,0.00,255.36,44.52,-1.60,-10.02,285.54
2022,329,34426.04,0.00,373.77,44.52,6.55,-10.74,269.50
2022,330,34345.91,5.58,232.71,50.10,4.44,-7.55,346.52
2022,331,34268.51,0.00,190.93,50.10,-1.62,-7.83,339.03
2022,332,34193.89,13.55,112.89,63.65,-2.56,-7.26,354.26
2022,333,34122.10,4.48,259.56,68.13,-6.36,-20.18,122.90
2022,334,34053.19,0.00,376.76,68.13,0.10,-17.35,156.63
2022,335,33987.19,6.52,222.34,74.65,1.59,-9.28,302.55
2022,336,33924.16,11.33,152.66,85.98,-3.36,-10.01,285.73
2022,337,33864.13,9.14,214.85,95.12,0.63,-9.59,295.23
2022,338,33807.15,8.32,144.99,94.24,2.47,-3.91,457.36
2022,339,33753.25,9.10,54.60,92.90,-0.73,-2.79,497.32
2022,340,33702.48,15.96,106.89,92.82,-1.23,-5.81,395.99
2022,341,33654.87,12.35,153.78,92.36,1.96,-4.91,424.21
2022,342,33610.44,0.00,317.57,92.36,-3.06,-15.16,188.16
2022,343,33569.24,0.00,342.98,92.36,-2.05,-16.17,173.07
2022,344,33531.29,0.00,350.43,92.36,1.11,-14.17,204.23
2022,345,33496.62,0.00,312.26,92.36,2.44,-9.71,292.60
2022,346,33465.26,7.54,209.96,99.90,-2.12,-12.25,238.88
2022,347,33437.23,0.00,109.16,99.90,-10.35,-13.69,212.49
2022,348,33412.54,0.00,227.10,99.90,-8.21,-15.59,181.64
2022,349,33391.22,0.00,249.19,99.90,-9.97,-18.12,146.75
2022,350,33373.29,0.00,303.48,99.90,-10.35,-21.02,114.25
2022,351,33358.75,0.00,369.56,99.90,-4.48,-21.69,107.75
2022,352,33347.61,0.00,355.48,99.90,-1.93,-17.39,156.21
2022,353,33339.90,0.00,344.91,99.90,-2.50,-16.74,164.96
2022,354,33335.60,8.08,257.37,107.98,-1.62,-16.10,174.08
2022,355,33334.73,6.59,109.77,114.56,-7.00,-11.47,254.31
2022,356,33337.28,0.00,196.66,114.56,-7.10,-13.03,224.25
2022,357,33343.26,5.30,232.40,119.87,-0.93,-11.91,245.41
2022,358,33352.66,0.00,198.10,119.87,-1.71,-7.70,342.39
2022,359,33365.46,0.00,317.42,119.87,2.29,-8.66,317.74
2022,360,33381.67,0.00,255.55,119.65,2.40,-5.48,406.10
2022,361,33401.27,14.85,205.09,119.52,3.16,-5.71,399.25
2022,362,33424.25,17.59,217.45,137.11,0.04,-9.43,299.14
2022,363,33450.58,0.00,322.99,137.11,-6.23,-16.89,162.89
2022,364,33480.25,19.24,241.77,156.35,-4.09,-14.55,197.94
2022,365,33513.24,27.31,147.31,183.66,-0.83,-6.18,385.01
